Epoch: 20
Epoch 20, step:7100/9410 75.45%, Loss:0.0096, Perplexity:1.0066
Epoch 20, step:7200/9410 76.51%, Loss:0.0094, Perplexity:1.0066
Epoch 20, step:7300/9410 77.58%, Loss:0.0095, Perplexity:1.0066
Epoch 20, step:7400/9410 78.64%, Loss:0.0090, Perplexity:1.0063
Epoch 20, step:7500/9410 79.70%, Loss:0.0098, Perplexity:1.0068
Epoch 20, step:7600/9410 80.77%, Loss:0.0115, Perplexity:1.0080
Epoch 20, step:7700/9410 81.83%, Loss:0.0112, Perplexity:1.0078
Epoch 20, step:7800/9410 82.89%, Loss:0.0109, Perplexity:1.0076
Epoch 20, step:7900/9410 83.95%, Loss:0.0123, Perplexity:1.0086
Epoch 20, step:8000/9410 85.02%, Loss:0.0112, Perplexity:1.0078
Epoch 20, step:8100/9410 86.08%, Loss:0.0112, Perplexity:1.0078
Epoch 20, step:8200/9410 87.14%, Loss:0.0110, Perplexity:1.0077
Epoch 20, step:8300/9410 88.20%, Loss:0.0125, Perplexity:1.0087
Epoch 20, step:8400/9410 89.27%, Loss:0.0112, Perplexity:1.0078
Epoch 20, step:8500/9410 90.33%, Loss:0.0151, Perplexity:1.0105
Epoch 20, step:8600/9410 91.39%, Loss:0.0153, Perplexity:1.0107
Epoch 20, step:8700/9410 92.45%, Loss:0.0150, Perplexity:1.0104
Epoch 20, step:8800/9410 93.52%, Loss:0.0146, Perplexity:1.0102
Epoch 20, step:8900/9410 94.58%, Loss:0.0152, Perplexity:1.0106
Epoch 20, step:9000/9410 95.64%, Loss:0.0152, Perplexity:1.0106
Epoch 20, step:9100/9410 96.71%, Loss:0.0144, Perplexity:1.0101
Epoch 20, step:9200/9410 97.77%, Loss:0.0155, Perplexity:1.0108
Epoch 20, step:9300/9410 98.83%, Loss:0.0181, Perplexity:1.0126
Epoch 20, step:9400/9410 99.89%, Loss:0.0281, Perplexity:1.0196
Epoch 20, validation average loss:0.3586, Perplexity:1.2821
Saving checkpoint to ./ckpts/best_ckpt.pt
Saving checkpoint to ./ckpts/ckpt-20-0.3586.pt
Epoch: 21
Epoch 21, step:100/9410 1.06%, Loss:0.0063, Perplexity:1.0044
Epoch 21, step:200/9410 2.13%, Loss:0.0053, Perplexity:1.0037
Epoch 21, step:300/9410 3.19%, Loss:0.0050, Perplexity:1.0034
Epoch 21, step:400/9410 4.25%, Loss:0.0050, Perplexity:1.0035
Epoch 21, step:500/9410 5.31%, Loss:0.0053, Perplexity:1.0037
